|·█··················█····█····█·········█·█··················| 10cc67a9 0.636
|█····█··█·█··█·█··████·····█······█·█·█·█······██······█·····| 20e10c78 0.879
|█·······█····█·················██······█···█·█···········█···| 48c39d36 0.898
|··········█···········██·····█········█······················| ecc00a1d 0.719
|█·······█····█·················██······█···█·█···········█···| 7863da03 0.884
|█·······█····█·················██······█···█·█···········█···| 86901c08 0.892
|█·······█····█·················██······█···█·█···········█···| 4e4873e4 0.878
|█·······█····█·················██······█···█·█···········█···| c94adfe6 0.869
|█·······█····█·················██······█···█·█···········█···| e5b390e8 0.847


|█····█·█··█··█·█·█··█·······█······█··█······················| f4bb7171 0.804
|·······██······█·········█···█····██··█·······█·█·█·██···█···| 1c9fc109 0.917
|·····██···█·········█·█········██·····██···█·█··········██·█·| 81b887e9 0.947
|█····█··█·█··█·█··████·····█······█·█·█·█······██······█·····| 73f11223 0.966
|······██··██·█·········█·██·····█·····██···██·······██···█···| aa44a7c5 0.960
|······██··██·█·········█·██·····█·····██···██·······██···█···| 56343bbf 0.961
|··········█···········██·····█········█······················| eb53eb35 0.787
|··········█···········██·····█········█······················| ecc00a1d 0.794
|··········█··█·█······█···········█···█······················| 82b49dfd 0.794
|···█···█··█··█·█······██··············█······················| ebfd1086 0.794
|·····██···█·········█·█········██·····██···█·█··········██·█·| 3bad12c3 0.947
|·······██······█·········█···█····██··█·······█·█·█·██···█···| 140eb72a 0.918
|··········█··█·█······█···········█···█······················| fe7d875e 0.784
|··········█··█·█······█···········█···█······················| 63607629 0.790
|····█·█····█···██··█···························█···██···█··█·| b0b9ae42 0.953
|···········██·█···████····██··█···██························█| 923cdfac 0.983
|·······██······█·········█···█····██··█·······█·█·█·██···█···| fe93e8a4 0.911
|···········██·█···████····██··█···██························█| 19ba9d08 0.983
|·····██···█·········█·█········██·····██···█·█··········██·█·| ae045a18 0.937
|·█··█···█····█··█··············█·····█·······················| 91d598ef 0.775 *
|··········█··█·█······█···········█···█······················| 57f3e156 0.782
|·····██···█·········█·█········██·····██···█·█··········██·█·| fe28fac6 0.943
|····█·█····█···██··█···························█···██···█··█·| 9b5ae822 0.951
|······██··██·█·········█·██·····█·····██···██·······██···█···| 35aae9d2 0.958
|······██··██·█·········█·██·····█·····██···██·······██···█···| 8198a521 0.968
|······██··██·█·········█·██·····█·····██···██·······██···█···| 8dda6cc3 0.968
|··········█··█·█······█···········█···█······················| 1c5bab40 0.807
|··········█·········██················█······················| 90e1e477 0.823
|█····█·█··█··█·█·█··█·······█······█··█······················| 2d997b24 0.807
|·······██······█·········█···█····██··█·······█·█·█·██···█···| 87d66c32 0.911
|·····██···█·········█·█········██·····██···█·█··········██·█·| 4e42767a 0.945
|·····██···█·········█·█········██·····██···█·█··········██·█·| 8c82204d 0.955
|█····█·█··█··█·█·█··█·······█······█··█······················| f427480e 0.801
|·······██······█·········█···█····██··█·······█·█·█·██···█···| 31c0a09b 0.924
|····█···█····███······██···········█··█······················| b2a86bae 0.799
|····█···█····███·····█····█·█····█········█·█·████···········| e2dfb397 0.939
|··········█·········██················█······················| d648bc11 0.782
|············████······██··········█···················█··█···| 78914b4c 0.881
|····█·····█··█········██···········█··█······················| 59b53d3d 0.793
|····█·█····█···██··█···························█···██···█··█·| f014b223 0.955
|····█···█····███·····█····█·█····█········█·█·████···········| 0ffffb96 0.944
|······██··██·█·········█·██·····█·····██···██·······██···█···| cf7870e3 0.937
|······██··██·█·········█·██·····█·····██···██·······██···█···| 2bce3c6b 0.945
|·····██···█·········█·█········██·····██···█·█··········██·█·| 913d0178 0.940
|·······██······█·········█···█····██··█·······█·█·█·██···█···| 873fe110 0.916
|······██··██·█·········█·██·····█·····██···██·······██···█···| c19e0e5f 0.948
|······██··██·█·········█·██·····█·····██···██·······██···█···| 396bceb3 0.952
|······██··██·█·········█·██·····█·····██···██·······██···█···| f2c6312d 0.942
|··········█··█·█······█···········█···█······················| d534d2cd 0.792
|····█···█····███·····█····█·█····█········█·█·████···········| 57ea311a 0.938
|····█···█····███·····█····█·█····█········█·█·████···········| 8d1bd7ea 0.955
|······██··██·█·········█·██·····█·····██···██·······██···█···| e6c922fb 0.925
|····█·█····█···██··█···························█···██···█··█·| 5e4c2232 0.923
|······██··██·█·········█·██·····█·····██···██·······██···█···| 89036d4c 0.895


|··········█··█·█····██················█······················| 1a4b3bf8 0.662
|··········█···█···████····██··█···██·························| 250114ea 0.751
|··········█···█···████····██··█···██·························| 4a6aac5e 0.757
|·█··█···█····█·██·····█········█··█··██······█··········█··█·| 29b59e0a 0.742
|······██···█·█···········█···█····██··█·······█·█·█·██·······| c8bcdf66 0.760
|·······██······█·······█·██·····█·········█·█·████···········| 96b63ba1 0.810
|·█··█···█····█·██·····█········█··█··██······█··········█··█·| 8f53a6b1 0.730
|··········█···█···████····██··█···██·························| 2ac81f59 0.744
|··········█····█······█····█······█···█·····················█| 53f0a1e8 0.799
|····█···█·█··███·····███··█·██···█·····█···██·······██···█···| dc3d2e7d 0.826
|······██···█·█···········█···█····██··█·······█·█·█·██·······| 95993be0 0.759
|····█···█·█··███·····███··█·██···█·····█···██·······██···█···| ee2a5d42 0.823
|···█···█··█··█·█······███·············█······················| a54ae686 0.656
|······██···█·█···········█···█····██··█·······█·█·█·██·······| 9673d5f7 0.757
|····█···█·█··███·····███··█·██···█·····█···██·······██···█···| 2565aebf 0.818
|····█·█····█···██··█···························█···██···█··█·| 824aec71 0.811
|······██···█·█···········█···█····██··█·······█·█·█·██·······| 2097c31a 0.755
|·······██······█·······█·██·····█·········█·█·████···········| 6f070bf7 0.803
|··········█···█···████····██··█···██·························| 456f91a5 0.733
|█····█·█··█··█·█·█··█·······█······█··█······················| 3f0e36f8 0.664
|··········█···········██·····█········█······················| eb53eb35 0.649
|··········█····█······█····█······█···█·····················█| 973650ad 0.792
|····██··█····█··█··██·····█····██··█·█········█·············█| ce67b359 0.812
|····█···█·█··███·····███··█·██···█·····█···██·······██···█···| deb1bdf2 0.818
|·█··█···█····█··█··············█·····█·······················| 91d598ef 0.638
|····█···█·█··███·····███··█·██···█·····█···██·······██···█···| 8a009b40 0.818
|·······██······█·······█·██·····█·········█·█·████···········| 12f30ee5 0.807
|··········█···········██·····█········█······················| 076ea0d1 0.658
|····█···█·█··███·····███··█·██···█·····█···██·······██···█···| 044ccd6b 0.815
|·······██······█·······█·██·····█·········█·█·████···········| 1074985b 0.791
|··········█··█·█······█···········█···█······················| fe7d875e 0.646
|█····█·█··█··█·█·█··█·······█······█··█······················| baaf5d1f 0.660
|····█···█·█··███·····███··█·██···█·····█···██·······██···█···| 5a70c57c 0.825
|··········█···█···████····██··█···██·························| 4c61fc42 0.742
|··········█···█···████····██··█···██·························| da0ccf92 0.756
|····█···█·█··███·····███··█·██···█·····█···██·······██···█···| 3a155e20 0.817
|··········█·········██················█······················| d648bc11 0.645
|·█··█···█····█·██·····█········█··█··██······█··········█··█·| e8c91d4b 0.730
|····█·█····█···██··█···························█···██···█··█·| ca14e536 0.817
|···········██·······██················█················█·····| 9231bf6a 0.909
|··········█····█······█····█······█···█·····················█| a61bebbb 0.785
|··········█··█·█······█···········█···█······················| 57f3e156 0.651
|············████······██··········█···················█··██··| e0b7c180 0.776
|··········█···█···████····██··█···██·························| 9581a2f5 0.737
|··········█··█·█······█···········█···█······················| c68941a0 0.647
|··········█··█·█····██················█······················| b9253315 0.644
|····█···█·█··███·····███··█·██···█·····█···██·······██···█···| ead4cc71 0.817
|····█···█·█··███·····███··█·██···█·····█···██·······██···█···| bc593c9e 0.817
|····█·█····█···██··█···························█···██···█··█·| 2a180ab4 0.809
|··········█···█···████····██··█···██·························| 6bcff4f1 0.738
|···█···█··█··█·█······███·············█······················| 4a9b95c3 0.642
|····█·█····█···██··█···························█···██···█··█·| a42230a2 0.790
|·█··█···█····█··█··············█·····█·······················| e3f41204 0.610 *
|····█·█····█···██··█···························█···██···█··█·| b138e0bb 0.754


|········█·█····█······█····█··········█······················| b89231e0 0.703
|·······█··█··██···█████···█·██···█····█·····················█| 95012127 0.759
|··········█·····················█············██······█····█··| d90ae692 0.774
|············████······██··········█···················█··██··| 731b8ad7 0.779
|···█···█··█··█·█······███·········█····█···██·······██···█···| 4a623d18 0.821
|···█···█··█··█·█······███·········█····█···██·······██···█···| 34840385 0.827
|·█··█···█····█··█··············█·····█·······················| 91d598ef 0.647
|·█··█···█·█··███····████··██··█···██·························| e78c2315 0.760
|··········█···········██·····█········█······················| d5faac5e 0.643
|···█···█··█··█·█······███·········█····█···██·······██···█···| 10a30a85 0.822
|········█·█····█······█····█··········█······················| 1d923a7d 0.701
|···█···█··█··█·█······███·········█····█···██·······██···█···| 9160dd71 0.818
|·█··█···█·█··███····████··██··█···██·························| 228f2040 0.755
|·······█··█··██···█████···█·██···█····█·····················█| 6c6df387 0.757
|·█··█···█·█··███····████··██··█···██·························| fbe65e73 0.759
|····█·█····█···██··█···························█···██···█··█·| 27f48ebd 0.822
|····█·██···█·█···█·······█···█·····█·██·······█·█·█·██·······| d4dfcb89 0.773
|·······█··█··██···█████···█·██···█····█·····················█| a03ea5f6 0.748
|█····█·█··█··█·█·█··█·······██········█·········██···········| 874b9ad2 0.688
|····█·██···█·█···█·······█···█·····█·██·······█·█·█·██·······| f4555c6d 0.778
|█····█·█··█··█·█·█··█·······██········█·········██···········| e01720db 0.695
|█····█·█··█··█·█·█··█·······██········█·········██···········| c9ded0e6 0.694
|·█··█···█·█··███····████··██··█···██·························| c279db94 0.756
|····██··█····█··█··█······█····██··█·█········█·············█| a8c0ddc0 0.832
|··········█··█·█······█···········█···█······················| 1047276e 0.663
|█····█·█··█··█·█·█··█·······██········█·········██···········| a4bec6a1 0.702
|█····█·█··█··█·█·█··█·······██········█·········██···········| 2b551eec 0.686
|····██··█····█··█··█······█····██··█·█········█·············█| a7b09aa4 0.822
|···█···█··█··█·█······███·········█····█···██·······██···█···| 755dbeb0 0.823
|·······█··█··██···█████···█·██···█····█·····················█| dbc20e41 0.751
|·█··█···█·█··███····████··██··█···██·························| 803b153e 0.764
|··········█·········██················█······················| d648bc11 0.640 *
|····█·█····█···██··█···························█···██···█··█·| 4137d299 0.815
|·█··█···█·█··███····████··██··█···██·························| 4a6e8df7 0.761
|█····█·█··█··█·█·█··█·······██········█·········██···········| 0986f752 0.686
|····█·██···█·█···█·······█···█·····█·██·······█·█·█·██·······| c59bbac8 0.771
|·█··█···█·█··███····████··██··█···██·························| e8f7b2c1 0.757
|·█··█···█····█··█··············█·····█·······················| e3f41204 0.644
|··········█··█·█····██················█······················| b9253315 0.644
|█····█·█··█··█·█·█··█·······██········█·········██···········| 8b14b716 0.686
|·······██··█···█·······█·██·····█·········█·█·██·············| 00038fea 0.796
|········█·█····█······█····█··········█······················| 955d2885 0.692
|·█··█···█·█··███····████··██··█···██·························| ca342b0b 0.761
|··········█·····················█············██······█····█··| 2dcd61aa 0.773
|·······█··█··██···█████···█·██···█····█·····················█| fa09e90f 0.759
|·█··█···█·█··███····████··██··█···██·························| 9e925c97 0.764
|·█··█···█·█··███····████··██··█···██·························| 0c9740b3 0.755
|·█···········█···········█···█·······················█··█···█| bfb7650d 1.000
|···█···█··█··█·█······███·············█······················| 4a9b95c3 0.646
|·█··█···█·█··███····████··██··█···██·························| d5948069 0.748
|·█··█···█·█··███····████··██··█···██·························| 2bfb3199 0.746
|·█··█···█·█··███····████··██··█···██·························| c360e7c6 0.746
|·█··█···█····█·██·····█········█··█··██······█··········█··█·| fd8998f1 0.718
|····█·██···█·█···█·······█···█·····█·██·······█·█·█·██·······| d27e51b7 0.739


db7e4261 0 False
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
CREATE INDEX IF NOT EXISTS ORDERS__O_ORDERSTATUS ON ORDERS(O_ORDERSTATUS);


3911d261 1 False
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
CREATE INDEX IF NOT EXISTS PART__P_COMMENT ON PART(P_COMMENT);
CREATE INDEX IF NOT EXISTS ORDERS__O_ORDERSTATUS ON ORDERS(O_ORDERSTATUS);


ebf56ea4 2 True
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
CREATE INDEX IF NOT EXISTS PART__P_COMMENT ON PART(P_COMMENT);
CREATE INDEX IF NOT EXISTS ORDERS__O_ORDERSTATUS ON ORDERS(O_ORDERSTATUS);


dcde1c88 3 False
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
CREATE INDEX IF NOT EXISTS SUPPLIER__S_PHONE ON SUPPLIER(S_PHONE);


cc04482f 4 False
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
CREATE INDEX IF NOT EXISTS ORDERS__O_ORDERSTATUS ON ORDERS(O_ORDERSTATUS);


55f05bd0 5 True
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
CREATE INDEX IF NOT EXISTS PART__P_COMMENT ON PART(P_COMMENT);
CREATE INDEX IF NOT EXISTS ORDERS__O_ORDERSTATUS ON ORDERS(O_ORDERSTATUS);


e8ea3544 6 True
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
CREATE INDEX IF NOT EXISTS ORDERS__O_ORDERSTATUS ON ORDERS(O_ORDERSTATUS);


e8ea3544 7 True
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
CREATE INDEX IF NOT EXISTS ORDERS__O_ORDERSTATUS ON ORDERS(O_ORDERSTATUS);


e8ea3544 8 True
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
CREATE INDEX IF NOT EXISTS ORDERS__O_ORDERSTATUS ON ORDERS(O_ORDERSTATUS);


705e1a68 9 True
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
CREATE INDEX IF NOT EXISTS PART__P_COMMENT ON PART(P_COMMENT);
CREATE INDEX IF NOT EXISTS ORDERS__O_ORDERSTATUS ON ORDERS(O_ORDERSTATUS);


bc49ebb4 10 False
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
CREATE INDEX IF NOT EXISTS PART__P_COMMENT ON PART(P_COMMENT);
CREATE INDEX IF NOT EXISTS CUSTOMER__C_CUSTKEY ON CUSTOMER(C_CUSTKEY);
CREATE INDEX IF NOT EXISTS ORDERS__O_ORDERSTATUS ON ORDERS(O_ORDERSTATUS);


5c51baf6 11 True
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
CREATE INDEX IF NOT EXISTS PART__P_COMMENT ON PART(P_COMMENT);
CREATE INDEX IF NOT EXISTS ORDERS__O_ORDERSTATUS ON ORDERS(O_ORDERSTATUS);


5c51baf6 12 True
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
CREATE INDEX IF NOT EXISTS PART__P_COMMENT ON PART(P_COMMENT);
CREATE INDEX IF NOT EXISTS ORDERS__O_ORDERSTATUS ON ORDERS(O_ORDERSTATUS);


a13e7d22 13 True
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
CREATE INDEX IF NOT EXISTS ORDERS__O_ORDERSTATUS ON ORDERS(O_ORDERSTATUS);


75bd4010 14 False
[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
CREATE INDEX IF NOT EXISTS REGION__R_REGIONKEY ON REGION(R_REGIONKEY);
CREATE INDEX IF NOT EXISTS CUSTOMER__C_ADDRESS ON CUSTOMER(C_ADDRESS);
CREATE INDEX IF NOT EXISTS ORDERS__O_ORDERSTATUS ON ORDERS(O_ORDERSTATUS);


f8970860 15 True
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
CREATE INDEX IF NOT EXISTS PART__P_COMMENT ON PART(P_COMMENT);
CREATE INDEX IF NOT EXISTS SUPPLIER__S_PHONE ON SUPPLIER(S_PHONE);
CREATE INDEX IF NOT EXISTS CUSTOMER__C_ADDRESS ON CUSTOMER(C_ADDRESS);
CREATE INDEX IF NOT EXISTS ORDERS__O_ORDERSTATUS ON ORDERS(O_ORDERSTATUS);


5e76efc0 16 True
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
CREATE INDEX IF NOT EXISTS SUPPLIER__S_ACCTBAL ON SUPPLIER(S_ACCTBAL);
CREATE INDEX IF NOT EXISTS ORDERS__O_ORDERSTATUS ON ORDERS(O_ORDERSTATUS);


0ef531d4 17 True
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
CREATE INDEX IF NOT EXISTS PART__P_COMMENT ON PART(P_COMMENT);
CREATE INDEX IF NOT EXISTS ORDERS__O_ORDERSTATUS ON ORDERS(O_ORDERSTATUS);


3fa40c9d 18 True
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
CREATE INDEX IF NOT EXISTS PART__P_COMMENT ON PART(P_COMMENT);
CREATE INDEX IF NOT EXISTS ORDERS__O_ORDERSTATUS ON ORDERS(O_ORDERSTATUS);


20db3faf 19 False
[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
CREATE INDEX IF NOT EXISTS NATION__N_REGIONKEY ON NATION(N_REGIONKEY);
CREATE INDEX IF NOT EXISTS PART__P_TYPE ON PART(P_TYPE);
CREATE INDEX IF NOT EXISTS SUPPLIER__S_COMMENT ON SUPPLIER(S_COMMENT);
CREATE INDEX IF NOT EXISTS ORDERS__O_ORDERSTATUS ON ORDERS(O_ORDERSTATUS);


d7e3f1b1 20 True
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
CREATE INDEX IF NOT EXISTS PART__P_SIZE ON PART(P_SIZE);
CREATE INDEX IF NOT EXISTS SUPPLIER__S_ACCTBAL ON SUPPLIER(S_ACCTBAL);
CREATE INDEX IF NOT EXISTS ORDERS__O_ORDERSTATUS ON ORDERS(O_ORDERSTATUS);


d53bfaaa 21 False
[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
CREATE INDEX IF NOT EXISTS NATION__N_NATIONKEY ON NATION(N_NATIONKEY);
CREATE INDEX IF NOT EXISTS PART__P_NAME__P_SIZE ON PART(P_NAME, P_SIZE);
CREATE INDEX IF NOT EXISTS SUPPLIER__S_COMMENT ON SUPPLIER(S_COMMENT);
CREATE INDEX IF NOT EXISTS PARTSUPP__PS_PARTKEY ON PARTSUPP(PS_PARTKEY);
CREATE INDEX IF NOT EXISTS ORDERS__O_ORDERSTATUS ON ORDERS(O_ORDERSTATUS);


cca5fd84 22 False
[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
CREATE INDEX IF NOT EXISTS NATION__N_NATIONKEY ON NATION(N_NATIONKEY);
CREATE INDEX IF NOT EXISTS PART__P_NAME__P_TYPE__P_SIZE__P_COMMENT ON PART(P_NAME, P_TYPE, P_SIZE, P_COMMENT);
CREATE INDEX IF NOT EXISTS SUPPLIER__S_PHONE__S_ACCTBAL ON SUPPLIER(S_PHONE, S_ACCTBAL);
CREATE INDEX IF NOT EXISTS CUSTOMER__C_NATIONKEY__C_PHONE ON CUSTOMER(C_NATIONKEY, C_PHONE);
CREATE INDEX IF NOT EXISTS ORDERS__O_ORDERSTATUS ON ORDERS(O_ORDERSTATUS);
CREATE INDEX IF NOT EXISTS LINEITEM__L_ORDERKEY ON LINEITEM(L_ORDERKEY);


d3208da9 23 False
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
CREATE INDEX IF NOT EXISTS PART__P_NAME__P_MFGR__P_COMMENT ON PART(P_NAME, P_MFGR, P_COMMENT);
CREATE INDEX IF NOT EXISTS SUPPLIER__S_ACCTBAL ON SUPPLIER(S_ACCTBAL);
CREATE INDEX IF NOT EXISTS ORDERS__O_ORDERSTATUS ON ORDERS(O_ORDERSTATUS);


513e3b46 24 False
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
CREATE INDEX IF NOT EXISTS PART__P_NAME__P_MFGR__P_COMMENT ON PART(P_NAME, P_MFGR, P_COMMENT);
CREATE INDEX IF NOT EXISTS SUPPLIER__S_NATIONKEY__S_COMMENT ON SUPPLIER(S_NATIONKEY, S_COMMENT);
CREATE INDEX IF NOT EXISTS PARTSUPP__PS_AVAILQTY__PS_SUPPLYCOST ON PARTSUPP(PS_AVAILQTY, PS_SUPPLYCOST);
